CategoryID,CategoryName,Description,CustomerID,CompanyName,ContactName,ContactTitle,Address,City,Region,PostalCode,Country,Phone,Fax,EmployeeID,LastName,FirstName,Title,TitleOfCourtesy,BirthDate,HireDate,Address2,City3,Region4,PostalCode5,Country6,HomePhone,Extension,Notes,ReportsTo,OrderID,ProductID,UnitPrice,Quantity,Discount,OrderID7,CustomerID8,EmployeeID9,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,ProductID10,ProductName,SupplierID,CategoryID11,QuantityPerUnit,UnitPrice12,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,ShipperID,CompanyName13,Phone14,SupplierID15,CompanyName16,ContactName17,ContactTitle18,Address19,City20,Region21,PostalCode22,Country23,Phone24,Fax25,HomePage,Value
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,01307,Germany,0372-035188,,3,Leverling,Janet,Sales Representative,Ms.,8/30/1963 0:00,4/1/1992 0:00,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,10938,43,46,24,0.25,10938,QUICK,3,4/9/1996 0:00,5/7/1996 0:00,4/15/1996 0:00,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,43,Ipoh Coffee,20,1,16 - 500 g tins,46,17,10,25,0,2,United Package,(503) 555-3199,20,Leka Trading,Chandra Leka,Owner,"471 Serangoon Loop, Suite #402",Singapore,,0512,Singapore,555-8787,,,1104
8,Seafood,Seaweed and fish,HILAA,HILARIÓN-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,(5) 555-1340,(5) 555-1948,4,Peacock,Margaret,Sales Representative,Mrs.,9/19/1937 0:00,5/3/1993 0:00,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,10641,40,18.4,60,0,10641,HILAA,4,9/22/1995 0:00,10/20/1995 0:00,9/26/1995 0:00,2,179.61,HILARIÓN-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,40,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,2,United Package,(503) 555-3199,19,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent,"Order Processing Dept.
2100 Paul Revere Blvd.",Boston,MA,02134,USA,(617) 555-3267,(617) 555-3389,,1104
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,01307,Germany,0372-035188,,8,Callahan,Laura,Inside Sales Coordinator,Ms.,1/9/1958 0:00,3/5/1994 0:00,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.,2,10694,70,15,50,0,10694,QUICK,8,11/6/1995 0:00,12/4/1995 0:00,11/9/1995 0:00,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,70,Outback Lager,7,1,24 - 355 ml bottles,15,15,10,30,0,3,Federal Shipping,(503) 555-9931,7,"Pavlova, Ltd.",Ian Devling,Marketing Manager,"74 Rose St.
Moonie Ponds",Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,750
8,Seafood,Seaweed and fish,KOENE,Königlich Essen,Philip Cramer,Sales Associate,Maubelstr. 90,Brandenburg,,14776,Germany,0555-09876,,3,Leverling,Janet,Sales Representative,Ms.,8/30/1963 0:00,4/1/1992 0:00,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,10817,40,18.4,60,0.150000006,10817,KOENE,3,2/6/1996 0:00,2/20/1996 0:00,2/13/1996 0:00,2,306.07,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,40,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,2,United Package,(503) 555-3199,19,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent,"Order Processing Dept.
2100 Paul Revere Blvd.",Boston,MA,02134,USA,(617) 555-3267,(617) 555-3389,,1104
2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",BONAP,Bon app',Laurence Lebihan,Owner,"12, rue des Bouchers",Marseille,,13008,France,91.24.45.40,91.24.45.41,4,Peacock,Margaret,Sales Representative,Mrs.,9/19/1937 0:00,5/3/1993 0:00,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,10511,4,22,50,0.150000006,10511,BONAP,4,5/19/1995 0:00,6/16/1995 0:00,5/22/1995 0:00,3,350.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22,53,0,0,0,3,Federal Shipping,(503) 555-9931,2,New Orleans Cajun Delights,Shelley Burke,Order Administrator,P.O. Box 78934,New Orleans,LA,70117,USA,(100) 555-4822,,#CAJUN.HTM#,1100
2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,01307,Germany,0372-035188,,7,King,Robert,Sales Representative,Mr.,5/29/1960 0:00,1/2/1994 0:00,"Edgeham Hollow
Winchester Way",London,,RG1 9SP,UK,(71) 555-5598,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,10527,4,22,50,0.100000001,10527,QUICK,7,6/5/1995 0:00,7/3/1995 0:00,6/7/1995 0:00,1,41.9,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22,53,0,0,0,1,Speedy Express,(503) 555-9831,2,New Orleans Cajun Delights,Shelley Burke,Order Administrator,P.O. Box 78934,New Orleans,LA,70117,USA,(100) 555-4822,,#CAJUN.HTM#,1100
4,Dairy Products,Cheeses,MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,(514) 555-8054,(514) 555-8055,1,Davolio,Nancy,Sales Representative,Ms.,12/8/1948 0:00,5/1/1992 0:00,"507 - 20th Ave. E.
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,10605,59,55,20,0.050000001,10605,MEREP,1,8/21/1995 0:00,9/18/1995 0:00,8/29/1995 0:00,2,379.13,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,59,Raclette Courdavault,28,4,5 kg pkg.,55,79,0,0,0,2,United Package,(503) 555-3199,28,Gai pâturage,Eliane Noz,Sales Representative,"Bat. B
3, rue des Alpes",Annecy,,74000,France,38.76.98.06,38.76.98.58,,1100
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",LILAS,LILA-Supermercado,Carlos González,Accounting Manager,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,(9) 331-6954,(9) 331-7256,2,Fuller,Andrew,"Vice President, Sales",Dr.,2/19/1952 0:00,8/14/1992 0:00,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,10780,70,15,35,0,10780,LILAS,2,1/16/1996 0:00,1/30/1996 0:00,1/25/1996 0:00,1,42.13,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,70,Outback Lager,7,1,24 - 355 ml bottles,15,15,10,30,0,1,Speedy Express,(503) 555-9831,7,"Pavlova, Ltd.",Ian Devling,Marketing Manager,"74 Rose St.
Moonie Ponds",Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,525
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,Marketing Assistant,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,(604) 555-3392,(604) 555-7293,2,Fuller,Andrew,"Vice President, Sales",Dr.,2/19/1952 0:00,8/14/1992 0:00,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,10810,70,15,5,0,10810,LAUGB,2,2/1/1996 0:00,2/29/1996 0:00,2/7/1996 0:00,3,4.33,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,70,Outback Lager,7,1,24 - 355 ml bottles,15,15,10,30,0,3,Federal Shipping,(503) 555-9931,7,"Pavlova, Ltd.",Ian Devling,Marketing Manager,"74 Rose St.
Moonie Ponds",Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,75
3,Confections,"Desserts, candies, and sweet breads",SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21,4,Peacock,Margaret,Sales Representative,Mrs.,9/19/1937 0:00,5/3/1993 0:00,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,10930,27,43.9,25,0,10930,SUPRD,4,4/5/1996 0:00,5/17/1996 0:00,4/17/1996 0:00,3,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,27,Schoggi Schokolade,11,3,100 - 100 g pieces,43.9,49,0,30,0,3,Federal Shipping,(503) 555-9931,11,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Tiergartenstraße 5,Berlin,,10785,Germany,(010) 9984510,,,1097.5
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",FOLKO,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,,S-844 67,Sweden,0695-34 67 21,,8,Callahan,Laura,Inside Sales Coordinator,Ms.,1/9/1958 0:00,3/5/1994 0:00,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.,2,10824,70,15,9,0,10824,FOLKO,8,2/9/1996 0:00,3/8/1996 0:00,3/1/1996 0:00,1,1.23,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,70,Outback Lager,7,1,24 - 355 ml bottles,15,15,10,30,0,1,Speedy Express,(503) 555-9831,7,"Pavlova, Ltd.",Ian Devling,Marketing Manager,"74 Rose St.
Moonie Ponds",Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,135
7,Produce,Dried fruit and bean curd,SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,90 Wadhurst Rd.,London,,OX15 4NB,UK,(171) 555-1717,(171) 555-5646,6,Suyama,Michael,Sales Representative,Mr.,7/2/1963 0:00,10/17/1993 0:00,"Coventry House
Miner Rd.",London,,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,10804,28,45.6,24,0,10804,SEVES,6,1/30/1996 0:00,2/27/1996 0:00,2/7/1996 0:00,2,27.33,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,28,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,2,United Package,(503) 555-3199,12,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,1094.4
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21,2,Fuller,Andrew,"Vice President, Sales",Dr.,2/19/1952 0:00,8/14/1992 0:00,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,10846,70,15,30,0,10846,SUPRD,2,2/22/1996 0:00,4/4/1996 0:00,2/23/1996 0:00,3,56.46,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,70,Outback Lager,7,1,24 - 355 ml bottles,15,15,10,30,0,3,Federal Shipping,(503) 555-9931,7,"Pavlova, Ltd.",Ian Devling,Marketing Manager,"74 Rose St.
Moonie Ponds",Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,450
3,Confections,"Desserts, candies, and sweet breads",ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,7,King,Robert,Sales Representative,Mr.,5/29/1960 0:00,1/2/1994 0:00,"Edgeham Hollow
Winchester Way",London,,RG1 9SP,UK,(71) 555-5598,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,10633,26,31.23,35,0.150000006,10633,ERNSH,7,9/15/1995 0:00,10/13/1995 0:00,9/18/1995 0:00,3,477.9,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,26,Gumbär Gummibärchen,11,3,100 - 250 g bags,31.23,15,0,0,0,3,Federal Shipping,(503) 555-9931,11,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Tiergartenstraße 5,Berlin,,10785,Germany,(010) 9984510,,,1093.05
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",LACOR,La corne d'abondance,Daniel Tonini,Sales Representative,"67, avenue de l'Europe",Versailles,,78000,France,30.59.84.10,30.59.85.11,2,Fuller,Andrew,"Vice President, Sales",Dr.,2/19/1952 0:00,8/14/1992 0:00,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,10858,70,15,4,0,10858,LACOR,2,2/29/1996 0:00,3/28/1996 0:00,3/5/1996 0:00,1,52.51,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,70,Outback Lager,7,1,24 - 355 ml bottles,15,15,10,30,0,1,Speedy Express,(503) 555-9831,7,"Pavlova, Ltd.",Ian Devling,Marketing Manager,"74 Rose St.
Moonie Ponds",Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,60
5,Grains/Cereals,"Breads, crackers, pasta, and cereal",ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,7,King,Robert,Sales Representative,Mr.,5/29/1960 0:00,1/2/1994 0:00,"Edgeham Hollow
Winchester Way",London,,RG1 9SP,UK,(71) 555-5598,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,10836,22,21,52,0,10836,ERNSH,7,2/16/1996 0:00,3/15/1996 0:00,2/21/1996 0:00,1,411.88,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,22,Gustaf's Knäckebröd,9,5,24 - 500 g pkgs.,21,104,0,25,0,1,Speedy Express,(503) 555-9831,9,PB Knäckebröd AB,Lars Peterson,Sales Agent,Kaloadagatan 13,Göteborg,,S-345 67,Sweden ,031-987 65 43,031-987 65 91,,1092
7,Produce,Dried fruit and bean curd,BLONP,Blondel père et fils,Frédérique Citeaux,Marketing Manager,"24, place Kléber",Strasbourg,,67000,France,88.60.15.31,88.60.15.32,4,Peacock,Margaret,Sales Representative,Mrs.,9/19/1937 0:00,5/3/1993 0:00,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,10360,28,36.4,30,0,10360,BLONP,4,12/23/1994 0:00,1/20/1995 0:00,1/2/1995 0:00,3,131.7,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,28,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,3,Federal Shipping,(503) 555-9931,12,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,1092
7,Produce,Dried fruit and bean curd,SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21,7,King,Robert,Sales Representative,Mr.,5/29/1960 0:00,1/2/1994 0:00,"Edgeham Hollow
Winchester Way",London,,RG1 9SP,UK,(71) 555-5598,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,10458,28,36.4,30,0,10458,SUPRD,7,3/29/1995 0:00,4/26/1995 0:00,4/4/1995 0:00,3,147.06,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,28,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,3,Federal Shipping,(503) 555-9931,12,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,1092
4,Dairy Products,Cheeses,SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21,4,Peacock,Margaret,Sales Representative,Mrs.,9/19/1937 0:00,5/3/1993 0:00,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,10252,60,27.2,40,0,10252,SUPRD,4,8/9/1994 0:00,9/6/1994 0:00,8/11/1994 0:00,2,51.3,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,60,Camembert Pierrot,28,4,15 - 300 g rounds,34,19,0,0,0,2,United Package,(503) 555-3199,28,Gai pâturage,Eliane Noz,Sales Representative,"Bat. B
3, rue des Alpes",Annecy,,74000,France,38.76.98.06,38.76.98.58,,1088
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,(604) 555-4729,(604) 555-3745,3,Leverling,Janet,Sales Representative,Ms.,8/30/1963 0:00,4/1/1992 0:00,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,10918,1,18,60,0.25,10918,BOTTM,3,4/1/1996 0:00,4/29/1996 0:00,4/10/1996 0:00,3,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,1,Chai,1,1,10 boxes x 20 bags,18,39,0,10,0,3,Federal Shipping,(503) 555-9931,1,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,,EC1 4SD,UK,(171) 555-2222,,,1080
4,Dairy Products,Cheeses,WHITC,White Clover Markets,Karl Jablonski,Owner,"305 - 14th Ave. S.
Suite 3B",Seattle,WA,98128,USA,(206) 555-4112,(206) 555-4115,3,Leverling,Janet,Sales Representative,Ms.,8/30/1963 0:00,4/1/1992 0:00,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,10693,69,36,30,0.150000006,10693,WHITC,3,11/6/1995 0:00,11/20/1995 0:00,11/10/1995 0:00,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,69,Gudbrandsdalsost,15,4,10 kg pkg.,36,26,0,15,0,3,Federal Shipping,(503) 555-9931,15,Norske Meierier,Beate Vileid,Marketing Manager,Hatlevegen 5,Sandvika,,1320,Norway,(0)2-953010,,,1080
4,Dairy Products,Cheeses,PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,Geislweg 14,Salzburg,,5020,Austria,6562-9722,6562-9723,6,Suyama,Michael,Sales Representative,Mr.,7/2/1963 0:00,10/17/1993 0:00,"Coventry House
Miner Rd.",London,,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,10747,69,36,30,0,10747,PICCO,6,12/20/1995 0:00,1/17/1996 0:00,12/27/1995 0:00,1,117.33,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,69,Gudbrandsdalsost,15,4,10 kg pkg.,36,26,0,15,0,1,Speedy Express,(503) 555-9831,15,Norske Meierier,Beate Vileid,Marketing Manager,Hatlevegen 5,Sandvika,,1320,Norway,(0)2-953010,,,1080
